StudentID,CourseID,Progress,State
725,43,100,Karnataka
726,24,90,Telangana
726,34,90,Uttar Pradesh
727,6,80,Goa
727,8,50,Mizoram
728,11,90,Uttarakhand
728,28,50,Meghalaya
728,8,10,Punjab
728,43,90,Nagaland
729,33,10,Assam
729,40,50,Arunachal Pradesh
729,26,60,Uttar Pradesh
730,30,70,Uttar Pradesh
730,20,80,Himachal Pradesh
730,49,20,Uttar Pradesh
730,22,60,Pradesh
730,47,50,Punjab
731,16,20,Punjab
731,2,80,Pradesh
731,5,70,Meghalaya
731,23,10,Nagaland
732,46,30,Haryana
732,24,70,Kerala
732,16,80,Karnataka
733,48,50,Manipur
733,32,10,Assam
733,8,40,Himachal Pradesh
733,26,0,Madhya Pradesh
733,50,20,Rajasthan
734,16,70,Bihar
734,27,60,Uttar Pradesh
734,18,20,Jharkhand
734,37,80,Goa
735,49,60,Madhya Pradesh
736,15,70,Chhattisgarh
736,42,50,Pradesh
736,14,60,Tripura
736,38,20,Sikkim
736,6,0,Punjab
737,40,80,Punjab
737,27,30,Haryana
737,7,60,West Bengal.
737,3,90,Karnataka
738,19,0,Goa
739,33,50,Haryana
740,5,80,Haryana
740,33,40,Uttar Pradesh
740,27,60,Rajasthan
740,21,0,Rajasthan
741,34,10,Rajasthan
742,22,20,Rajasthan
743,14,90,Rajasthan
743,41,10,Meghalaya
743,25,60,Tripura
743,42,30,Nagaland
744,20,30,Meghalaya
745,10,50,Chhattisgarh
745,11,60,Maharashtra
745,50,60,Maharashtra
746,10,10,Mizoram
746,39,20,Assam
746,32,70,Nagaland
747,9,80,Uttar Pradesh
747,18,40,Meghalaya
747,7,80,West Bengal.
748,45,30,Maharashtra
748,34,90,Mizoram
748,19,40,Karnataka
749,7,10,Rajasthan
749,4,50,Madhya Pradesh
749,16,90,Mizoram
749,34,20,Chhattisgarh
750,43,60,Mizoram
750,10,50,Tripura
750,27,10,Mizoram
750,48,0,Himachal Pradesh
750,23,60,Jharkhand
751,15,100,Bihar
751,25,90,Arunachal Pradesh
751,12,30,Uttar Pradesh
751,24,30,Goa
752,5,70,Meghalaya
752,1,10,Mizoram
752,16,50,Andhra Pradesh
753,1,70,Arunachal Pradesh
753,50,30,Punjab
753,34,80,West Bengal.
753,43,40,Mizoram
754,9,0,Madhya Pradesh
754,20,90,Punjab
755,8,70,Meghalaya
756,12,80,Uttar Pradesh
757,15,70,Meghalaya
757,37,70,Sikkim
757,26,100,Gujarat
758,12,30,Assam
758,15,40,Punjab
759,2,50,Pradesh
759,24,50,Arunachal Pradesh
760,22,60,Odisha
760,5,70,Gujarat
760,10,100,Tripura
760,35,20,Maharashtra
761,32,10,Sikkim
761,32,90,Bihar
761,33,10,Assam
762,41,100,Gujarat
762,50,20,Jharkhand
762,37,0,Andhra Pradesh
762,1,60,Chhattisgarh
763,49,0,Jharkhand
763,24,50,Karnataka
763,37,90,Manipur
764,18,80,Pradesh
765,48,70,Meghalaya
765,14,30,Punjab
765,11,30,Maharashtra
766,36,0,Goa
767,30,20,Meghalaya
767,11,40,Tamil Nadu
767,14,20,Mizoram
767,33,90,Assam
767,15,70,Gujarat
768,18,30,Telangana
768,47,70,Goa
768,35,10,Jharkhand
769,11,60,Tamil Nadu
769,27,0,Assam
769,43,50,Madhya Pradesh
770,35,50,Chhattisgarh
770,49,40,Madhya Pradesh
770,41,50,Rajasthan
771,49,90,Nagaland
771,33,100,Bihar
771,14,20,Mizoram
771,25,60,Assam
771,42,60,Madhya Pradesh
772,45,10,Meghalaya
772,30,50,Assam
772,11,30,Gujarat
772,19,30,Maharashtra
773,18,60,Rajasthan
773,27,50,Nagaland
773,2,80,Mizoram
773,27,90,Andhra Pradesh
774,18,100,Karnataka
774,7,0,Tripura
774,42,0,Assam
774,46,80,Meghalaya
774,1,30,Bihar
775,17,20,Pradesh
776,15,100,Bihar
776,4,10,Pradesh
776,4,100,Chhattisgarh
776,6,20,Kerala
777,17,80,Tripura
777,46,100,Rajasthan
778,27,20,Himachal Pradesh
778,14,80,Nagaland
778,47,40,Andhra Pradesh
778,7,90,Manipur
778,20,70,Chhattisgarh
779,16,10,Bihar
779,30,0,Manipur
780,36,0,Himachal Pradesh
780,10,90,Odisha
780,5,60,Punjab
780,3,70,Mizoram
781,40,100,Tamil Nadu
781,10,90,Goa
781,43,60,Gujarat
781,38,40,Chhattisgarh
781,26,70,Maharashtra
782,49,40,Uttarakhand
782,50,70,Andhra Pradesh
782,2,20,Odisha
783,36,70,Manipur
783,2,80,Bihar
783,27,100,Andhra Pradesh
783,17,0,Meghalaya
784,30,60,Mizoram
784,14,20,Assam
785,11,40,Uttar Pradesh
785,41,70,Mizoram
785,10,0,Pradesh
785,25,0,Gujarat
786,33,60,Sikkim
786,45,90,Maharashtra
786,46,50,Punjab
786,29,90,Nagaland
787,16,10,Andhra Pradesh
787,3,0,Telangana
788,13,30,Nagaland
789,26,80,Chhattisgarh
789,26,50,Nagaland
789,12,70,Kerala
789,27,50,Jharkhand
789,10,10,Karnataka
790,41,70,Madhya Pradesh
790,8,60,Punjab
791,12,80,Pradesh
791,27,100,Jharkhand
791,4,80,Pradesh
792,27,10,Uttarakhand
792,32,40,Karnataka
793,2,90,Goa
793,22,90,Assam
793,29,40,Tripura
793,31,100,Uttar Pradesh
794,15,90,Bihar
794,26,60,Pradesh
794,37,80,West Bengal.
794,13,20,Goa
794,7,90,Meghalaya
795,32,70,Uttar Pradesh
795,37,20,Pradesh
795,14,40,Meghalaya
795,21,40,Chhattisgarh
796,23,70,Tamil Nadu
796,48,10,Sikkim
796,48,20,Punjab
797,35,50,Madhya Pradesh
797,19,60,Rajasthan
797,50,60,Mizoram
797,31,90,Gujarat
798,13,10,Mizoram
799,30,90,Karnataka
799,7,40,Nagaland
799,31,20,Mizoram
799,23,50,Meghalaya
800,18,60,Uttarakhand
800,11,40,Maharashtra
800,5,80,Goa
801,24,80,Pradesh
801,38,40,Uttar Pradesh
801,39,20,Tamil Nadu
802,14,40,Uttar Pradesh
802,29,100,Himachal Pradesh
803,50,10,Haryana
803,33,0,Meghalaya
804,5,50,Maharashtra
804,18,70,Telangana
804,46,10,Madhya Pradesh
805,11,20,Tamil Nadu
805,21,20,Madhya Pradesh
806,7,100,Chhattisgarh
806,33,70,Odisha
806,17,10,Maharashtra
806,26,60,Uttarakhand
806,23,60,Punjab
807,50,50,Punjab
807,5,90,Andhra Pradesh
807,29,10,Jharkhand
808,9,10,Andhra Pradesh
808,8,40,Telangana
808,27,60,Rajasthan
809,43,80,Tamil Nadu
809,39,0,Goa
809,16,70,Madhya Pradesh
809,29,0,Jharkhand
810,27,50,Punjab
810,41,100,Maharashtra
811,17,50,Maharashtra
812,21,30,Jharkhand
813,43,60,Maharashtra
813,1,70,Tamil Nadu
814,9,100,West Bengal.
814,50,100,Punjab
814,27,70,Nagaland
814,28,70,Odisha
814,31,10,Manipur
815,3,80,West Bengal.
815,27,100,Jharkhand
815,49,50,Mizoram
816,16,10,Sikkim
816,35,30,Maharashtra
816,36,40,Jharkhand
817,14,40,Chhattisgarh
817,42,70,Andhra Pradesh
818,3,30,Chhattisgarh
818,44,80,Assam
818,15,70,Karnataka
818,25,80,Jharkhand
819,18,60,Tamil Nadu
819,21,70,Tamil Nadu
819,5,0,Mizoram
820,1,30,Mizoram
820,32,80,Karnataka
820,36,80,Tripura
821,16,10,Tripura
821,1,50,Tripura
821,39,0,Nagaland
821,26,30,Tripura
821,34,0,Madhya Pradesh
822,30,40,Kerala
822,35,70,Tamil Nadu
823,19,0,Haryana
823,34,40,Himachal Pradesh
823,21,0,Maharashtra
823,23,30,Madhya Pradesh
823,30,60,Meghalaya
824,2,90,Jharkhand
824,10,30,Himachal Pradesh
824,8,30,Punjab
824,16,10,Sikkim
824,20,40,Punjab
825,44,80,West Bengal.
825,28,90,Telangana
825,34,100,Nagaland
825,6,30,Uttarakhand
826,32,10,Maharashtra
826,18,80,Arunachal Pradesh
826,25,90,Tripura
827,48,60,Mizoram
828,1,50,West Bengal.
828,2,0,Nagaland
828,23,50,Telangana
828,41,100,Uttar Pradesh
828,11,40,Telangana
829,45,40,Mizoram
829,32,50,Mizoram
830,29,50,Pradesh
830,14,10,Rajasthan
831,27,60,Himachal Pradesh
831,6,70,Bihar
831,47,20,Meghalaya
831,41,80,Telangana
832,35,40,Kerala
832,4,60,Pradesh
832,36,90,Punjab
832,5,20,Bihar
833,31,70,Odisha
833,45,0,Kerala
834,30,10,Punjab
834,20,30,Manipur
834,11,20,Manipur
835,47,20,Andhra Pradesh
835,13,30,Odisha
836,20,10,Tamil Nadu
837,12,60,West Bengal.
837,41,40,Tripura
837,20,80,Karnataka
838,25,100,Maharashtra
838,19,10,Bihar
838,5,50,Telangana
839,10,50,Jharkhand
839,31,100,Gujarat
839,42,50,Uttarakhand
839,45,0,Uttarakhand
839,19,100,Telangana
840,9,70,Sikkim
840,22,40,Nagaland
840,10,20,Uttarakhand
840,1,100,Arunachal Pradesh
841,50,70,Odisha
841,38,80,Maharashtra
841,24,80,Manipur
841,36,10,Chhattisgarh
842,44,30,Jharkhand
842,12,20,Tripura
843,34,70,Gujarat
843,27,0,Telangana
843,41,20,Madhya Pradesh
844,15,0,Andhra Pradesh
844,31,0,Uttarakhand
844,45,60,Punjab
845,50,70,Telangana
845,26,0,Uttarakhand
845,46,0,Jharkhand
845,1,40,Gujarat
846,2,40,Goa
846,22,60,Assam
846,28,100,Mizoram
846,4,40,Rajasthan
846,35,10,Bihar
847,39,20,Rajasthan
847,28,40,Uttar Pradesh
847,48,10,Tamil Nadu
847,45,60,Tripura
848,16,40,Andhra Pradesh
848,3,10,Haryana
848,16,60,Uttar Pradesh
848,48,0,Manipur
849,12,10,Chhattisgarh
849,10,100,Kerala
850,7,30,Chhattisgarh
850,21,30,Assam
851,2,10,Nagaland
852,16,100,Madhya Pradesh
852,21,100,Andhra Pradesh
852,50,100,Andhra Pradesh
852,32,20,Haryana
852,49,100,Meghalaya
853,11,60,Kerala
853,2,10,Meghalaya
854,38,40,Tripura
855,20,30,Chhattisgarh
855,40,10,Goa
855,47,90,Himachal Pradesh
855,35,60,Uttarakhand
856,45,60,Jharkhand
857,21,100,Uttarakhand
857,15,50,Assam
857,29,40,Goa
858,10,20,Odisha
858,45,100,Uttarakhand
858,6,10,Bihar
858,17,40,Assam
858,45,100,Odisha
859,20,90,Manipur
859,37,60,Karnataka
859,29,100,Meghalaya
859,26,60,Jharkhand
859,35,10,Chhattisgarh
860,40,10,Punjab
860,12,10,Sikkim
860,49,20,Uttar Pradesh
860,44,90,Arunachal Pradesh
860,16,100,Assam
861,38,40,Bihar
862,34,70,Punjab
862,39,90,Goa
862,4,10,Chhattisgarh
863,29,40,Tamil Nadu
863,38,0,Sikkim
863,40,70,Uttar Pradesh
863,11,50,Chhattisgarh
863,19,80,Odisha
864,33,0,Telangana
864,25,90,Chhattisgarh
864,45,90,Tripura
864,25,60,Rajasthan
865,40,40,Jharkhand
865,39,70,Arunachal Pradesh
865,44,90,Meghalaya
865,14,60,Maharashtra
865,32,30,Karnataka
866,47,40,Karnataka
866,46,0,Gujarat
866,11,0,Sikkim
867,16,90,Himachal Pradesh
868,11,10,Maharashtra
868,11,50,Andhra Pradesh
868,13,60,Rajasthan
868,18,20,Madhya Pradesh
869,47,0,Kerala
869,25,0,Tamil Nadu
869,26,60,Karnataka
870,13,40,Andhra Pradesh
870,7,90,Karnataka
871,29,30,Assam
872,22,50,Odisha
872,10,0,Kerala
872,48,10,Telangana
872,32,20,Andhra Pradesh
872,1,30,Manipur
873,27,20,Andhra Pradesh
874,7,50,Mizoram
875,12,50,Madhya Pradesh
876,29,50,Chhattisgarh
876,22,40,Himachal Pradesh
877,48,90,Tamil Nadu
877,1,0,Maharashtra
877,45,30,Uttarakhand
877,26,80,Assam
878,45,10,Rajasthan
879,30,60,Jharkhand
879,39,40,Haryana
879,48,30,Manipur
879,28,30,Punjab
880,40,0,Odisha
880,3,30,Mizoram
880,29,50,Arunachal Pradesh
881,7,10,Manipur
881,26,80,Bihar
881,16,0,Tamil Nadu
881,46,70,Manipur
881,45,10,Arunachal Pradesh
882,4,90,Odisha
882,50,60,Andhra Pradesh
882,33,30,Nagaland
882,21,100,West Bengal.
882,18,60,Jharkhand
883,48,40,Arunachal Pradesh
884,11,50,Haryana
884,10,70,Pradesh
884,3,60,Punjab
884,3,80,Bihar
884,2,70,Maharashtra
885,27,80,Andhra Pradesh
886,14,50,Rajasthan
887,21,90,Kerala
888,14,30,Andhra Pradesh
888,4,30,Odisha
888,39,50,Tripura
888,8,50,Nagaland
888,37,80,Jharkhand
889,34,50,Telangana
889,41,80,Meghalaya
889,26,100,Manipur
889,5,0,Mizoram
890,49,0,Gujarat
890,15,10,West Bengal.
890,46,60,Pradesh
891,44,0,Meghalaya
891,38,50,Odisha
891,25,90,Andhra Pradesh
892,1,40,Bihar
893,30,30,Goa
893,25,30,Nagaland
894,34,100,Tamil Nadu
894,43,80,Chhattisgarh
894,15,100,Himachal Pradesh
894,11,0,Maharashtra
894,31,60,Chhattisgarh
895,7,90,Goa
896,22,100,Madhya Pradesh
896,46,30,Himachal Pradesh
897,42,100,Manipur
897,13,60,Tripura
897,6,0,Nagaland
897,17,100,Rajasthan
898,10,90,Rajasthan
898,38,0,Haryana
898,48,90,Haryana
898,11,80,Himachal Pradesh
898,17,0,Uttarakhand
899,44,10,Gujarat
899,39,80,Meghalaya
899,23,0,Uttar Pradesh
899,38,0,Chhattisgarh
899,17,60,Himachal Pradesh
900,22,100,West Bengal.
900,13,80,Chhattisgarh
900,14,70,Sikkim
900,20,50,Manipur
900,15,10,Mizoram
901,15,40,Goa
901,45,50,Haryana
901,20,60,Punjab
901,21,70,Odisha
902,26,30,Pradesh
903,31,10,Kerala
903,10,80,Mizoram
903,39,20,Bihar
903,14,90,Bihar
904,22,60,Uttarakhand
905,38,50,Rajasthan
905,20,60,Haryana
905,45,70,Karnataka
906,38,0,Odisha
906,25,80,Nagaland
906,46,80,Pradesh
906,13,100,Mizoram
907,23,80,Karnataka
907,38,20,Himachal Pradesh
907,33,100,Bihar
908,24,30,Arunachal Pradesh
908,13,0,Assam
908,50,0,Jharkhand
908,15,80,Odisha
908,14,10,Goa
909,25,20,West Bengal.
909,30,70,Andhra Pradesh
909,49,30,Meghalaya
909,46,100,Manipur
909,26,20,Goa
910,46,60,Assam
910,10,50,Sikkim
910,25,10,Assam
910,39,90,West Bengal.
910,4,0,Manipur
911,41,40,Meghalaya
911,20,10,Rajasthan
911,4,10,Kerala
912,15,80,Manipur
913,36,100,Karnataka
913,24,60,Uttarakhand
913,28,0,Mizoram
913,13,20,Jharkhand
913,22,50,Bihar
914,13,70,Goa
914,38,70,Meghalaya
914,18,80,Rajasthan
914,31,100,Uttarakhand
915,18,10,Assam
915,11,20,Maharashtra
915,22,10,Nagaland
916,12,100,Madhya Pradesh
916,42,100,Manipur
916,15,80,Manipur
916,41,20,Goa
916,13,20,Mizoram
917,14,100,Telangana
917,24,0,Uttar Pradesh
917,45,70,Tripura
917,9,60,Assam
917,12,100,Nagaland
918,42,30,Karnataka
918,3,40,Arunachal Pradesh
918,6,60,Madhya Pradesh
919,34,90,Himachal Pradesh
919,2,80,Rajasthan
919,26,50,Meghalaya
919,21,30,Madhya Pradesh
919,12,70,Haryana
920,2,70,Arunachal Pradesh
920,4,60,Assam
920,32,60,Haryana
921,2,70,Kerala
921,41,10,Karnataka
921,44,40,Uttar Pradesh
922,37,80,Meghalaya
922,45,70,Telangana
922,42,90,Nagaland
923,47,20,Maharashtra
923,41,70,Uttar Pradesh
924,44,70,Kerala
924,37,20,Nagaland
925,7,20,Madhya Pradesh
925,4,10,Telangana
926,21,0,Pradesh
927,18,90,Tripura
927,30,50,Goa
928,44,30,Nagaland
928,37,80,Mizoram
928,33,10,Meghalaya
928,11,90,Madhya Pradesh
929,23,30,Tripura
929,15,60,Tripura
929,16,10,Uttar Pradesh
930,22,90,Tamil Nadu
930,46,10,Andhra Pradesh
931,42,100,Sikkim
931,4,10,West Bengal.
931,13,10,Haryana
931,10,70,Rajasthan
932,23,80,Manipur
932,44,60,Tripura
933,3,30,Jharkhand
933,45,80,Jharkhand
934,2,40,Assam
934,15,90,Uttar Pradesh
934,28,20,West Bengal.
934,10,10,Sikkim
934,21,60,Karnataka
935,34,100,Uttar Pradesh
935,48,30,Jharkhand
936,22,60,Kerala
937,23,50,Haryana
937,45,0,Pradesh
937,9,80,Gujarat
937,23,80,Haryana
938,13,100,Sikkim
938,5,50,Jharkhand
938,27,50,Chhattisgarh
938,14,0,Madhya Pradesh
938,12,30,Rajasthan
939,37,40,Jharkhand
939,12,90,Rajasthan
939,13,50,Kerala
939,32,60,Himachal Pradesh
940,45,70,Odisha
940,4,50,Chhattisgarh
940,1,60,West Bengal.
941,41,0,Maharashtra
941,33,40,Tamil Nadu
941,10,80,Haryana
941,9,50,Goa
941,17,40,Telangana
942,29,100,Tamil Nadu
942,42,90,Nagaland
942,9,40,Bihar
942,33,0,Madhya Pradesh
943,33,30,Pradesh
943,21,70,West Bengal.
943,32,50,Uttarakhand
943,10,60,Maharashtra
944,27,70,Telangana
944,26,80,Uttarakhand
945,47,0,Manipur
945,48,80,Tamil Nadu
946,18,0,Madhya Pradesh
946,33,20,Telangana
946,20,30,Pradesh
946,41,70,Uttarakhand
947,6,100,Goa
948,35,70,Bihar
948,49,100,Uttar Pradesh
948,37,100,Sikkim
948,47,20,Goa
949,15,10,Meghalaya
949,47,90,Jharkhand
949,16,40,Punjab
950,46,80,Manipur
950,24,70,Bihar
950,1,10,Andhra Pradesh
951,23,30,Uttar Pradesh
951,11,10,Kerala
951,11,100,Manipur
951,15,60,Maharashtra
952,28,10,Jharkhand
952,18,50,Jharkhand
952,10,50,Nagaland
952,7,80,Bihar
953,36,40,Tamil Nadu
953,14,90,Arunachal Pradesh
953,31,60,Telangana
953,44,30,Manipur
954,34,40,Tripura
954,12,50,West Bengal.
954,43,10,Uttar Pradesh
954,31,90,Mizoram
955,4,20,Odisha
955,14,100,Rajasthan
955,50,0,Arunachal Pradesh
956,41,60,Assam
956,23,50,Chhattisgarh
956,36,60,Manipur
956,22,30,Kerala
957,34,0,West Bengal.
957,31,50,Tamil Nadu
957,42,30,Jharkhand
958,10,20,Mizoram
958,26,100,Haryana
958,42,50,Jharkhand
958,32,80,Madhya Pradesh
958,9,50,Uttar Pradesh
959,39,50,Uttar Pradesh
960,21,30,Telangana
960,41,30,Karnataka
960,25,30,Andhra Pradesh
960,22,70,Bihar
961,21,100,Kerala
962,21,50,Mizoram
962,39,20,Odisha
963,22,10,Arunachal Pradesh
964,33,70,Uttarakhand
964,26,100,Assam
964,13,0,Chhattisgarh
965,49,0,Tripura
966,26,90,Jharkhand
967,30,20,Odisha
968,23,30,Tamil Nadu
968,4,80,Uttarakhand
968,44,70,Pradesh
968,18,30,Bihar
968,39,20,Madhya Pradesh
969,16,0,Maharashtra
969,20,70,Nagaland
969,16,0,Pradesh
969,29,80,Telangana
970,13,0,Tamil Nadu
970,23,70,Tripura
970,14,40,Meghalaya
971,24,100,Rajasthan
972,31,0,West Bengal.
972,33,90,Goa
972,17,60,Assam
972,19,10,Bihar
973,17,100,Uttar Pradesh
973,29,20,Punjab
973,11,40,Punjab
974,2,70,Odisha
974,11,10,Manipur
974,8,30,Uttar Pradesh
974,27,0,Uttarakhand
974,5,10,Rajasthan
975,3,50,Kerala
976,31,70,Assam
976,29,100,Assam
976,3,80,Jharkhand
976,26,0,Telangana
976,37,10,Meghalaya
977,24,10,Punjab
977,41,40,Kerala
977,32,50,Tripura
977,3,30,Meghalaya
977,31,40,Maharashtra
978,44,70,Gujarat
978,36,20,Nagaland
979,33,60,Bihar
979,1,0,Odisha
980,8,100,Manipur
980,47,100,Gujarat
980,26,40,Assam
981,24,30,Meghalaya
981,5,100,Uttar Pradesh
982,37,50,Pradesh
983,25,50,Manipur
983,16,90,Madhya Pradesh
983,17,70,Telangana
983,22,80,Goa
983,46,20,Goa
984,45,40,Telangana
984,17,100,Punjab
984,42,30,Punjab
985,21,100,Maharashtra
986,17,20,West Bengal.
986,5,100,Himachal Pradesh
986,23,20,Himachal Pradesh
986,22,10,Himachal Pradesh
987,27,40,Pradesh
988,8,50,Uttar Pradesh
988,46,70,Gujarat
988,15,10,Nagaland
988,3,80,Maharashtra
988,42,70,Telangana
989,12,80,West Bengal.
989,22,20,Rajasthan
990,30,60,Karnataka
990,31,40,Karnataka
990,22,90,Mizoram
990,16,70,Telangana
991,32,90,Assam
992,33,80,Punjab
993,17,90,Punjab
993,23,90,Jharkhand
993,9,0,Uttarakhand
993,45,80,Meghalaya
993,5,0,Kerala
994,12,70,West Bengal.
994,35,20,Pradesh
994,9,90,Arunachal Pradesh
994,28,40,Sikkim
995,38,90,Telangana
995,36,80,Tamil Nadu
995,42,30,Meghalaya
995,48,10,Nagaland
995,26,40,Goa
996,26,0,Nagaland
997,24,60,Arunachal Pradesh
997,24,20,Punjab
997,21,70,Odisha
997,13,10,Sikkim
997,16,80,Karnataka
998,5,90,Andhra Pradesh
998,42,30,Sikkim
998,23,80,Jharkhand
998,13,40,Sikkim
998,47,40,Goa
999,50,10,Nagaland
1000,38,90,Andhra Pradesh
1000,37,50,Sikkim
1000,35,60,Odisha
1000,1,20,Uttar Pradesh
1001,43,90,Assam
1001,17,80,Sikkim
1002,8,90,Andhra Pradesh
1002,5,0,Maharashtra
1002,47,100,Sikkim
1002,45,80,Punjab
1002,11,80,West Bengal.
1003,45,50,Nagaland
1004,40,80,Meghalaya
1005,6,50,Jharkhand
1005,9,0,Andhra Pradesh
1005,16,0,Pradesh
1006,26,0,Goa
1006,14,90,Bihar
1006,33,10,Goa
1007,18,60,Meghalaya
1007,28,50,Goa
1007,49,90,Tamil Nadu
1007,36,60,Meghalaya
1008,27,30,Rajasthan
1008,17,30,Maharashtra
1008,40,50,Chhattisgarh
1008,5,50,Uttar Pradesh
1008,24,40,Mizoram
1009,35,90,Tamil Nadu
1009,10,50,Himachal Pradesh
1009,32,100,Uttarakhand
1009,46,80,Himachal Pradesh
1010,17,30,Bihar
1010,23,30,West Bengal.
1011,23,40,Odisha
1012,30,80,Goa
1012,30,70,Goa
1013,36,0,Telangana
1013,34,10,Arunachal Pradesh
1013,50,20,Chhattisgarh
1013,26,40,Karnataka
1014,50,90,Kerala
1014,9,100,Madhya Pradesh
1014,10,10,Jharkhand
1014,42,70,Madhya Pradesh
1014,6,60,Tamil Nadu
1015,38,50,Manipur
1015,41,10,Telangana
1015,9,80,Tamil Nadu
1016,48,30,Assam
1016,41,30,Karnataka
1016,35,50,Pradesh
1016,45,90,Karnataka
1017,41,100,Gujarat
1017,27,40,Uttarakhand
1017,36,60,Madhya Pradesh
1017,42,10,Rajasthan
1017,39,70,Gujarat
1018,39,30,Madhya Pradesh
1018,32,50,Uttar Pradesh
1019,39,30,Maharashtra
1019,41,50,Odisha
1019,50,30,Mizoram
1019,45,20,Haryana
1019,42,50,Sikkim
1020,7,0,Gujarat
1020,33,80,Sikkim
1020,43,10,Telangana
1020,14,100,Punjab
1021,13,90,Sikkim
1022,29,20,Haryana
1023,39,100,Odisha
1023,3,30,Manipur
1023,50,80,Haryana
1024,18,70,Maharashtra
1024,43,80,Gujarat
1024,19,0,Pradesh
1025,9,100,Gujarat
1025,20,100,Maharashtra
1025,30,30,Punjab
1025,50,40,Telangana
1026,44,70,Haryana
1026,16,100,Jharkhand
1027,30,60,Mizoram
1027,9,40,Bihar
1028,30,40,Gujarat
1028,32,80,Haryana
1028,33,50,Chhattisgarh
1028,35,60,West Bengal.
1029,16,80,Assam
1029,24,80,Tamil Nadu
1029,1,90,Goa
1030,8,40,Pradesh
1030,43,100,Mizoram
1031,12,100,Uttar Pradesh
1031,7,0,Telangana
1031,30,30,Tripura
1031,30,20,Himachal Pradesh
1031,12,80,Arunachal Pradesh
1032,25,90,Sikkim
1032,21,60,Gujarat
1032,36,10,Gujarat
1032,1,10,Tripura
1033,1,20,West Bengal.
1033,46,90,Maharashtra
1033,18,30,Nagaland
1034,48,80,Chhattisgarh
1034,50,30,Uttar Pradesh
1034,13,60,Odisha
1034,21,60,Himachal Pradesh
1035,10,100,Manipur
1035,48,70,Mizoram
1035,2,40,Jharkhand
1036,35,70,Punjab
1036,18,100,Madhya Pradesh
1036,7,30,Manipur
1036,15,0,Goa
1036,12,90,Goa
1037,10,40,Haryana
1038,46,30,Telangana
1039,39,70,Assam
1039,13,0,Uttar Pradesh
1039,32,0,Pradesh
1039,43,50,Arunachal Pradesh
1040,13,0,Goa
1040,50,100,Nagaland
1040,37,20,Punjab
1040,18,100,Himachal Pradesh
1040,22,0,Manipur
1041,37,20,Himachal Pradesh
1041,45,60,Madhya Pradesh
1041,12,0,Pradesh
1041,23,20,Tamil Nadu
1042,22,80,Pradesh
1042,2,100,Tamil Nadu
1043,46,40,Haryana
1044,30,80,Karnataka
1044,40,0,Rajasthan
1044,24,50,Maharashtra
1044,37,100,Tripura
1045,39,20,West Bengal.
1045,8,0,Uttar Pradesh
1045,37,100,Kerala
1045,1,90,Meghalaya
1045,43,10,Haryana
1046,37,20,Karnataka
1046,22,70,West Bengal.
1046,15,30,Mizoram
1046,44,70,Jharkhand
1047,14,90,Jharkhand
1047,12,20,Haryana
1048,30,70,Chhattisgarh
1049,49,20,Manipur
1049,21,70,Chhattisgarh
1050,37,100,Gujarat
1050,28,70,Assam
1050,26,60,Goa
1050,43,10,Bihar
1051,26,30,Maharashtra
1051,2,90,Haryana
1052,44,100,Pradesh
1053,23,90,Tripura
1053,21,60,Arunachal Pradesh
1053,5,30,Pradesh
1053,43,30,Mizoram
1053,10,70,Karnataka
1054,42,60,Punjab
1055,30,60,Pradesh
1055,17,0,Punjab
1055,6,70,Uttarakhand
1055,15,100,Maharashtra
1055,36,20,Andhra Pradesh
1056,44,0,Meghalaya
1056,39,10,Haryana
1057,37,50,Nagaland
1057,32,90,Karnataka
1057,10,70,Karnataka
1057,31,0,Sikkim
1058,48,60,Arunachal Pradesh
1058,32,30,Manipur
1059,23,90,Himachal Pradesh
1059,10,20,Tripura
1059,33,80,Arunachal Pradesh
1059,19,100,Sikkim
1060,24,70,Kerala
1060,23,30,West Bengal.
1060,43,10,Tripura
1060,17,50,Rajasthan
1060,44,80,Chhattisgarh
1061,50,0,Gujarat
1061,43,60,Jharkhand
1061,10,0,Uttar Pradesh
1061,50,90,Rajasthan
1062,49,70,Goa
1062,46,40,Mizoram
1062,28,10,Madhya Pradesh
1062,47,30,Meghalaya
1062,30,40,Gujarat
1063,23,100,Madhya Pradesh
1063,26,60,Maharashtra
1063,4,20,West Bengal.
1064,19,70,Kerala
1064,45,90,Haryana
1064,27,50,Meghalaya
1064,38,80,Odisha
1065,19,0,Haryana
1065,8,10,Manipur
1065,12,30,Uttarakhand
1065,10,70,Chhattisgarh
1066,4,50,Assam
1066,16,0,Tamil Nadu
1066,2,80,Gujarat
1066,18,10,Kerala
1066,18,10,Meghalaya
1067,1,90,Karnataka
1067,41,90,Rajasthan
1067,36,70,Himachal Pradesh
1067,45,100,Arunachal Pradesh
1067,13,10,Andhra Pradesh
1068,50,10,Madhya Pradesh
1068,24,50,Gujarat
1068,44,30,Mizoram
1068,42,40,Uttarakhand
1069,3,0,Maharashtra
1070,1,70,Jharkhand
1070,21,10,Haryana
1070,37,20,Rajasthan
1070,46,50,Tripura
1070,32,0,Punjab
1071,9,80,Goa
1071,44,20,Haryana
1072,1,80,Gujarat
1072,34,30,Telangana
1072,44,0,Telangana
1072,21,40,Uttar Pradesh
1073,2,50,Uttar Pradesh
1073,26,60,Odisha
1073,17,0,Manipur
1073,28,10,Odisha
1073,21,100,West Bengal.
